trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_cross,ls_env_0,ls_env_1
78,0.20468049347547637,0.020792074765795567,RBF,0.013162246315376899,0.006847042739518105,0.12218828725067175,0.16836962701411867,5.124192065592844,0.01544115674219631,0.20827363861893824
79,57.03610199339655,2364.279447042428,RationalQuadratic,0.0024139136762821208,0.00039012613423582067,2.4280023582106476,2.2639419390109277,0.010205915848410758,0.5839635704682004,16.737739277354265
80,0.12046754142813595,0.022500301327522225,RationalQuadratic,0.005326597368293423,7.890730984988518e-05,0.1847057042933552,0.47153576058855234,2.872024288727617,0.38066408202721624,0.36932817926701383
81,0.15488089242578626,0.010906192945173662,Matern32,0.0003091985517387327,4.606856133566393e-05,0.3475886196225377,5.1824521841262445,6.8050350101109744,0.8617847814585794,0.12096866502774661
82,0.08177748512966533,0.022221183835405986,RationalQuadratic,0.0012356026672205697,0.0002887646047130974,0.04273578248179669,7.244972771918765,74.63249750183792,2.69219649860136,0.15888794571004677
83,0.09153011235704375,0.015141711373646966,RationalQuadratic,0.00011934085196721812,0.00028336549004573223,0.026302795535452866,20.09195454048207,17.99623654620464,1.7646413715954299,0.014590173876890645
84,0.0992262969046926,0.01710682350257329,Matern52,0.0037820822745925904,0.00014362959757620525,0.042669236935579787,12.06515276341136,25.837368115444082,1.1969475762594435,0.1706535220157191
85,0.11967274925727453,0.0761441432019379,RBF,0.01469382005297032,2.984055443609396e-05,0.06225370499657653,10.711172486966376,76.59549068072563,2.637326629997754,0.047159575872487425
86,399.26350765989366,2701.2748880577797,RationalQuadratic,0.0006827250854533302,0.00011393616779367177,0.03552930053674002,27.042824763107635,0.014078402385987598,4.110995318602126,0.08369132870729477
87,0.08817932717511376,0.03657693132846894,RationalQuadratic,0.0004837899626583486,0.0030441169325115657,0.018456418808885194,15.565843213535793,11.209637116308711,6.486368436227557,1.4275761297145457
