ind,T,P,SMILES,CO2-exp,new_cation,new_anion,group
597,293.15,2466.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.3394,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
598,293.15,2450.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.3368,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
609,293.15,2080.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.2807,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
619,293.15,1850.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.2614,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
629,293.15,1410.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.218,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
632,293.15,1220.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1993,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
635,293.15,10000.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.197,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
636,293.15,15000.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.197,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
637,293.15,20000.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.197,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
641,293.15,1187.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1861,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
649,293.15,1000.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1549,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
655,293.15,640.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1157,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
662,293.15,381.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0668,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
679,293.17,1243.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1998,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
721,293.25,7300.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.61,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
723,293.25,1050.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.141,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
735,293.32,4300.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.4825,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
739,293.33,3200.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.4005,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
762,293.45,2520.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.35,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
767,293.5,2192.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.3035,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
784,293.65,4100.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.458,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
794,293.75,1900.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.266,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
800,294.2,10000.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.299666667,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
801,294.2,20000.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.299666667,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
924,297.95,1500.08,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.221,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
925,297.95,999.67,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.158,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
926,297.95,9.73,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.002,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
932,298.0,1500.1,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.221,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
934,298.0,999.7,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.158,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
935,298.0,1000.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1529,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
938,298.0,498.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0871,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
941,298.0,298.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0585,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
943,298.0,99.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0229,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
944,298.0,101.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.015,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
945,298.0,48.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0148,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
951,298.05,2000.2,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.277,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
955,298.05,100.13,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.019,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
972,298.1,4719.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.467,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
987,298.1,3207.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.41,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1024,298.1,2228.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.31,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1035,298.1,2000.2,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.277,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1067,298.1,1059.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.182,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1116,298.1,100.1,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.019,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1165,298.14,659.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1022,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1312,298.15,3380.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.452717518,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1338,298.15,2940.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.409669947,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1348,298.15,3570.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.4005,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1379,298.15,2430.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.35471183,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1422,298.15,2208.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.305,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1431,298.15,1880.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.289954865,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1485,298.15,1558.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.234,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1504,298.15,1290.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.212310643,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1525,298.15,1300.22,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.197,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1531,298.15,1206.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.191,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1536,298.15,1300.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1835,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1545,298.15,1200.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1715,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1559,298.15,1100.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1625,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1593,298.15,1000.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.147,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1606,298.15,800.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.139627058,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1608,298.15,900.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.139,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1614,298.15,802.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.135,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1628,298.15,850.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1275,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1645,298.15,700.22,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.116,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1664,298.15,600.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.108,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1667,298.15,700.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.107,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1703,298.15,550.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.085,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1704,298.15,482.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.084,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1725,298.15,399.56,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.069,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1729,298.15,360.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.066268916,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1736,298.15,400.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.06185,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1775,298.15,250.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.03775,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1796,298.15,225.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.026,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1822,298.15,99.9,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.01475,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1837,298.15,50.02,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.01,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1849,298.15,49.9,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.00772,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1853,298.15,50.2,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.005685,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1887,298.15,9.95,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.00122,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1891,298.15,10.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.001,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1901,298.15,1.53,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.000471,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1903,298.15,4.95,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.000372,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1907,298.15,4.82,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.00018,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1914,298.15,0.0288,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,4.57e-06,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
1916,298.15,0.0562,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,2.92e-06,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2010,298.17,1388.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1998,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2101,298.2,5121.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.514,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2108,298.2,5500.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.49,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2109,298.2,4210.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.49,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2111,298.2,4930.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.477,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2116,298.2,4330.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.435,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2121,298.2,3183.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.411,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2131,298.2,3690.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.393,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2145,298.2,3290.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.331,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2149,298.2,2225.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.319,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2169,298.2,2310.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.264,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2188,298.2,1300.2,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.197,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2189,298.2,1209.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.193,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2212,298.2,1240.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.137,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2221,298.2,700.2,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.115,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2247,298.2,399.6,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.069,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2301,298.2,50.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.01,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2315,298.2,10.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.001,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2329,298.28,4860.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.4825,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2353,298.47,2450.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.3035,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2399,299.35,47.51,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.008218,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2492,303.0,998.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1304,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2493,303.0,898.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1163,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2494,303.0,897.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.116,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2498,303.0,700.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0919,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2499,303.0,698.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0908,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2501,303.0,498.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0647,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2502,303.0,499.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0639,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2506,303.0,297.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0378,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2507,303.0,299.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.0376,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2510,303.0,99.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.01245,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2534,303.11,3990.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.4005,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2596,303.15,8100.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.61,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2662,303.15,4930.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.458,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
2921,303.15,740.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1022,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3043,303.16,5500.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.4825,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3078,303.19,1542.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.1998,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3277,303.35,1200.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.141,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3298,303.4,2720.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.3035,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3306,303.45,2330.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.266,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3332,303.65,48.5,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.00767,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3349,303.75,3200.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.35,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3431,303.85,5980.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.5,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3527,307.55,7830.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.467229522,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3529,307.55,6980.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.448638954,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3532,307.55,6550.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.433821726,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3534,307.55,5770.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.409646315,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
3536,307.55,5330.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,0.386733528,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F
